-0.5	1.0
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703272U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
183,94772338867188;	167,25;	0,0;	0,0
183,99061584472656;	163,75;	0,0;	0,0
184,03353881835938;	182,75;	0,0;	0,0
184,07640075683594;	174,0;	0,0;	0,0
184,11929321289062;	174,5;	0,0;	0,0
184,16217041015625;	175,0;	0,0;	0,0
184,20504760742188;	184,25;	0,0;	0,0
184,24789428710938;	180,25;	0,0;	0,0
184,290771484375;	178,5;	0,0;	0,0
184,3336181640625;	188,75;	0,0;	0,0
184,37648010253906;	177,0;	0,0;	0,0
184,4193115234375;	180,0;	0,0;	0,0
184,462158203125;	187,0;	0,0;	0,0
184,5050048828125;	183,25;	0,0;	0,0
184,54782104492188;	184,75;	0,0;	0,0
184,59066772460938;	184,0;	0,0;	0,0
184,6334686279297;	175,5;	0,0;	0,0
184,67628479003906;	174,5;	0,0;	0,0
184,7190704345703;	186,5;	0,0;	0,0
184,7618865966797;	171,75;	0,0;	0,0
184,8046875;	162,0;	0,0;	0,0
184,84747314453125;	177,25;	0,0;	0,0
184,89024353027344;	183,25;	0,0;	0,0
184,9330291748047;	191,25;	0,0;	0,0
184,97581481933594;	172,25;	0,0;	0,0
185,01856994628906;	160,5;	0,0;	0,0
185,0613555908203;	198,5;	0,0;	0,0
185,10409545898438;	167,0;	0,0;	0,0
185,1468505859375;	178,5;	0,0;	0,0
185,18959045410156;	181,0;	0,0;	0,0
185,2323455810547;	175,25;	0,0;	0,0
185,2750701904297;	166,25;	0,0;	0,0
185,3177947998047;	186,5;	0,0;	0,0
185,36053466796875;	185,25;	0,0;	0,0
185,4032440185547;	169,0;	0,0;	0,0
185,4459686279297;	180,5;	0,0;	0,0
185,48866271972656;	179,0;	0,0;	0,0
185,5313720703125;	178,75;	0,0;	0,0
185,5740509033203;	169,0;	0,0;	0,0
185,61676025390625;	188,5;	0,0;	0,0
185,65943908691406;	186,25;	0,0;	0,0
185,70211791992188;	176,5;	0,0;	0,0
185,74478149414062;	195,25;	0,0;	0,0
185,78746032714844;	184,0;	0,0;	0,0
185,83013916015625;	192,25;	0,0;	0,0
185,87278747558594;	184,5;	0,0;	0,0
185,9154510498047;	171,75;	0,0;	0,0
185,9580841064453;	179,0;	0,0;	0,0
186,00074768066406;	188,0;	0,0;	0,0
186,04336547851562;	175,5;	0,0;	0,0
186,0860137939453;	169,75;	0,0;	0,0
186,1286163330078;	182,25;	0,0;	0,0
186,17124938964844;	170,5;	0,0;	0,0
186,21385192871094;	182,0;	0,0;	0,0
186,2564697265625;	165,25;	0,0;	0,0
186,29908752441406;	176,75;	0,0;	0,0
186,3416748046875;	165,5;	0,0;	0,0
186,38426208496094;	185,75;	0,0;	0,0
186,42684936523438;	173,5;	0,0;	0,0
186,4694366455078;	190,0;	0,0;	0,0
186,5120086669922;	190,25;	0,0;	0,0
186,55458068847656;	187,25;	0,0;	0,0
186,59713745117188;	190,25;	0,0;	0,0
186,63970947265625;	184,25;	0,0;	0,0
186,6822509765625;	170,0;	0,0;	0,0
186,72479248046875;	191,5;	0,0;	0,0
186,76734924316406;	166,0;	0,0;	0,0
186,80987548828125;	183,0;	0,0;	0,0
186,8524169921875;	172,0;	0,0;	0,0
186,8949432373047;	175,5;	0,0;	0,0
186,9374542236328;	180,25;	0,0;	0,0
186,97996520996094;	156,5;	0,0;	0,0
187,02249145507812;	183,0;	0,0;	0,0
187,0649871826172;	180,5;	0,0;	0,0
187,1074981689453;	173,75;	0,0;	0,0
187,1499786376953;	178,0;	0,0;	0,0
187,19247436523438;	188,75;	0,0;	0,0
187,23495483398438;	182,5;	0,0;	0,0
187,2774200439453;	182,25;	0,0;	0,0
187,3199005126953;	175,25;	0,0;	0,0
187,36236572265625;	185,5;	0,0;	0,0
187,40481567382812;	171,25;	0,0;	0,0
187,447265625;	175,25;	0,0;	0,0
187,48971557617188;	171,0;	0,0;	0,0
187,5321807861328;	182,5;	0,0;	0,0
187,57460021972656;	184,75;	0,0;	0,0
187,61703491210938;	188,5;	0,0;	0,0
187,65945434570312;	169,0;	0,0;	0,0
187,70188903808594;	178,5;	0,0;	0,0
187,74429321289062;	163,75;	0,0;	0,0
187,78671264648438;	170,25;	0,0;	0,0
187,8291015625;	183,25;	0,0;	0,0
187,8715057373047;	174,5;	0,0;	0,0
187,9138946533203;	157,25;	0,0;	0,0
187,95628356933594;	182,25;	0,0;	0,0
187,99867248535156;	177,0;	0,0;	0,0
188,04104614257812;	182,5;	0,0;	0,0
188,0834197998047;	177,75;	0,0;	0,0
188,1257781982422;	184,5;	0,0;	0,0
188,1681365966797;	181,5;	0,0;	0,0
188,21047973632812;	172,5;	0,0;	0,0
188,2528533935547;	196,25;	0,0;	0,0
188,29518127441406;	174,75;	0,0;	0,0
188,3375244140625;	164,75;	0,0;	0,0
188,37986755371094;	166,75;	0,0;	0,0
188,42218017578125;	170,25;	0,0;	0,0
188,46450805664062;	174,0;	0,0;	0,0
188,50680541992188;	176,25;	0,0;	0,0
188,5491180419922;	175,25;	0,0;	0,0
188,5914306640625;	174,25;	0,0;	0,0
188,6337432861328;	163,5;	0,0;	0,0
188,676025390625;	164,5;	0,0;	0,0
188,71832275390625;	166,5;	0,0;	0,0
188,76058959960938;	187,0;	0,0;	0,0
188,80287170410156;	177,5;	0,0;	0,0
188,84515380859375;	183,75;	0,0;	0,0
188,8874053955078;	182,75;	0,0;	0,0
188,92965698242188;	173,25;	0,0;	0,0
188,97190856933594;	178,0;	0,0;	0,0
189,01416015625;	191,25;	0,0;	0,0
189,056396484375;	202,25;	0,0;	0,0
189,09864807128906;	174,75;	0,0;	0,0
189,140869140625;	185,5;	0,0;	0,0
189,18310546875;	180,0;	0,0;	0,0
189,22532653808594;	186,5;	0,0;	0,0
189,2675323486328;	178,5;	0,0;	0,0
189,30975341796875;	163,25;	0,0;	0,0
189,35194396972656;	177,25;	0,0;	0,0
189,3941650390625;	171,0;	0,0;	0,0
189,4363250732422;	161,25;	0,0;	0,0
189,47853088378906;	179,75;	0,0;	0,0
189,5207061767578;	188,5;	0,0;	0,0
189,56288146972656;	175,0;	0,0;	0,0
189,60504150390625;	179,0;	0,0;	0,0
189,647216796875;	171,0;	0,0;	0,0
189,6893768310547;	178,25;	0,0;	0,0
189,7315216064453;	168,75;	0,0;	0,0
189,77369689941406;	184,5;	0,0;	0,0
189,81581115722656;	171,0;	0,0;	0,0
189,85797119140625;	172,0;	0,0;	0,0
189,90008544921875;	186,0;	0,0;	0,0
189,9422149658203;	186,25;	0,0;	0,0
189,98431396484375;	182,75;	0,0;	0,0
190,0264434814453;	186,0;	0,0;	0,0
190,0685577392578;	167,0;	0,0;	0,0
190,11065673828125;	182,5;	0,0;	0,0
190,1527557373047;	182,5;	0,0;	0,0
190,19485473632812;	195,75;	0,0;	0,0
190,2369384765625;	179,5;	0,0;	0,0
190,2790069580078;	184,0;	0,0;	0,0
190,3210906982422;	189,25;	0,0;	0,0
190,36314392089844;	165,75;	0,0;	0,0
190,40521240234375;	175,25;	0,0;	0,0
190,44728088378906;	190,25;	0,0;	0,0
190,4893341064453;	187,5;	0,0;	0,0
190,5313720703125;	167,0;	0,0;	0,0
190,57342529296875;	182,25;	0,0;	0,0
190,61546325683594;	181,5;	0,0;	0,0
190,65748596191406;	180,0;	0,0;	0,0
190,6995086669922;	177,25;	0,0;	0,0
190,74151611328125;	170,5;	0,0;	0,0
190,78355407714844;	177,0;	0,0;	0,0
190,82554626464844;	190,25;	0,0;	0,0
190,8675537109375;	182,5;	0,0;	0,0
190,9095458984375;	188,0;	0,0;	0,0
190,9515380859375;	178,75;	0,0;	0,0
190,9935302734375;	169,5;	0,0;	0,0
191,03549194335938;	176,5;	0,0;	0,0
191,07748413085938;	187,25;	0,0;	0,0
191,1194305419922;	178,0;	0,0;	0,0
191,16140747070312;	187,75;	0,0;	0,0
191,20335388183594;	173,25;	0,0;	0,0
191,2453155517578;	178,25;	0,0;	0,0
191,28724670410156;	194,5;	0,0;	0,0
191,32919311523438;	177,5;	0,0;	0,0
191,3711395263672;	174,75;	0,0;	0,0
191,41307067871094;	186,5;	0,0;	0,0
191,4550018310547;	179,5;	0,0;	0,0
191,4969024658203;	176,75;	0,0;	0,0
191,538818359375;	185,75;	0,0;	0,0
191,58071899414062;	177,75;	0,0;	0,0
191,62261962890625;	169,75;	0,0;	0,0
191,66452026367188;	181,75;	0,0;	0,0
191,70640563964844;	197,75;	0,0;	0,0
191,74827575683594;	185,75;	0,0;	0,0
191,79017639160156;	177,75;	0,0;	0,0
191,83204650878906;	169,75;	0,0;	0,0
191,8739013671875;	179,25;	0,0;	0,0
191,915771484375;	181,75;	0,0;	0,0
191,95761108398438;	171,25;	0,0;	0,0
191,99948120117188;	206,25;	0,0;	0,0
192,04132080078125;	177,25;	0,0;	0,0
192,08316040039062;	181,5;	0,0;	0,0
192,12498474121094;	169,75;	0,0;	0,0
192,16680908203125;	191,5;	0,0;	0,0
192,20863342285156;	167,5;	0,0;	0,0
192,25045776367188;	185,0;	0,0;	0,0
192,2922821044922;	181,25;	0,0;	0,0
192,3340606689453;	189,75;	0,0;	0,0
192,37586975097656;	172,75;	0,0;	0,0
192,41766357421875;	177,75;	0,0;	0,0
192,45944213867188;	172,5;	0,0;	0,0
192,501220703125;	174,5;	0,0;	0,0
192,5430145263672;	185,75;	0,0;	0,0
192,5847625732422;	178,75;	0,0;	0,0
192,6265411376953;	191,75;	0,0;	0,0
192,66831970214844;	180,75;	0,0;	0,0
192,71005249023438;	164,75;	0,0;	0,0
192,75180053710938;	177,75;	0,0;	0,0
192,7935333251953;	193,25;	0,0;	0,0
192,8352813720703;	176,75;	0,0;	0,0
192,87701416015625;	190,25;	0,0;	0,0
192,9187469482422;	185,75;	0,0;	0,0
192,96044921875;	236,25;	0,0;	0,0
193,00218200683594;	234,0;	0,0;	0,0
193,04388427734375;	192,25;	0,0;	0,0
193,08558654785156;	172,0;	0,0;	0,0
193,12728881835938;	181,75;	0,0;	0,0
193,16897583007812;	172,0;	0,0;	0,0
193,21066284179688;	186,0;	0,0;	0,0
193,25233459472656;	175,5;	0,0;	0,0
193,2940216064453;	165,0;	0,0;	0,0
193,33567810058594;	172,25;	0,0;	0,0
193,37734985351562;	176,5;	0,0;	0,0
193,4189910888672;	181,5;	0,0;	0,0
193,4606475830078;	179,75;	0,0;	0,0
193,50228881835938;	175,5;	0,0;	0,0
193,5439453125;	168,5;	0,0;	0,0
193,58558654785156;	180,75;	0,0;	0,0
193,627197265625;	181,75;	0,0;	0,0
193,6688232421875;	181,75;	0,0;	0,0
193,71043395996094;	171,25;	0,0;	0,0
193,75204467773438;	172,75;	0,0;	0,0
193,7936553955078;	184,25;	0,0;	0,0
193,83526611328125;	175,25;	0,0;	0,0
193,87684631347656;	191,25;	0,0;	0,0
193,91844177246094;	184,5;	0,0;	0,0
193,96002197265625;	183,25;	0,0;	0,0
194,00160217285156;	174,5;	0,0;	0,0
194,04318237304688;	168,0;	0,0;	0,0
194,08473205566406;	186,5;	0,0;	0,0
194,1262969970703;	171,75;	0,0;	0,0
194,16786193847656;	167,5;	0,0;	0,0
194,20941162109375;	188,75;	0,0;	0,0
194,25094604492188;	193,5;	0,0;	0,0
194,29248046875;	168,75;	0,0;	0,0
194,33401489257812;	197,25;	0,0;	0,0
194,37554931640625;	190,25;	0,0;	0,0
194,4170684814453;	177,75;	0,0;	0,0
194,4585723876953;	178,75;	0,0;	0,0
194,50010681152344;	179,75;	0,0;	0,0
194,54159545898438;	187,5;	0,0;	0,0
194,58309936523438;	193,5;	0,0;	0,0
194,62457275390625;	190,25;	0,0;	0,0
194,66607666015625;	170,75;	0,0;	0,0
194,70753479003906;	171,25;	0,0;	0,0
194,7490234375;	195,75;	0,0;	0,0
194,79049682617188;	186,25;	0,0;	0,0
194,83197021484375;	174,0;	0,0;	0,0
194,87342834472656;	167,75;	0,0;	0,0
194,9148712158203;	185,0;	0,0;	0,0
194,95632934570312;	189,25;	0,0;	0,0
194,9977569580078;	167,0;	0,0;	0,0
195,0391845703125;	162,5;	0,0;	0,0
195,0806121826172;	195,25;	0,0;	0,0
195,12203979492188;	175,5;	0,0;	0,0
195,1634521484375;	191,5;	0,0;	0,0
195,2048797607422;	182,5;	0,0;	0,0
195,2462921142578;	176,25;	0,0;	0,0
195,2876739501953;	174,0;	0,0;	0,0
195,32908630371094;	165,75;	0,0;	0,0
195,37046813964844;	170,25;	0,0;	0,0
195,411865234375;	188,25;	0,0;	0,0
195,45321655273438;	182,5;	0,0;	0,0
195,49459838867188;	194,5;	0,0;	0,0
195,5359649658203;	194,25;	0,0;	0,0
195,57733154296875;	176,5;	0,0;	0,0
195,6186981201172;	185,0;	0,0;	0,0
195,6600341796875;	176,25;	0,0;	0,0
195,70138549804688;	167,25;	0,0;	0,0
195,74270629882812;	176,5;	0,0;	0,0
195,7840576171875;	179,75;	0,0;	0,0
195,8253631591797;	181,5;	0,0;	0,0
195,86669921875;	160,5;	0,0;	0,0
195,9080047607422;	193,0;	0,0;	0,0
195,94931030273438;	186,25;	0,0;	0,0
195,99063110351562;	184,75;	0,0;	0,0
196,03192138671875;	182,25;	0,0;	0,0
196,0731964111328;	190,75;	0,0;	0,0
196,11448669433594;	184,0;	0,0;	0,0
196,15579223632812;	172,0;	0,0;	0,0
196,19705200195312;	188,25;	0,0;	0,0
196,2383270263672;	181,5;	0,0;	0,0
196,27957153320312;	176,75;	0,0;	0,0
196,3208465576172;	174,5;	0,0;	0,0
196,36207580566406;	180,5;	0,0;	0,0
196,40333557128906;	182,0;	0,0;	0,0
196,44456481933594;	179,75;	0,0;	0,0
196,48580932617188;	193,75;	0,0;	0,0
196,52703857421875;	186,25;	0,0;	0,0
196,56825256347656;	179,75;	0,0;	0,0
196,60948181152344;	176,0;	0,0;	0,0
196,6506805419922;	186,25;	0,0;	0,0
196,69189453125;	177,25;	0,0;	0,0
196,73309326171875;	185,0;	0,0;	0,0
196,7742919921875;	177,75;	0,0;	0,0
196,81546020507812;	185,0;	0,0;	0,0
196,85665893554688;	171,0;	0,0;	0,0
196,89784240722656;	180,5;	0,0;	0,0
196,9390106201172;	173,5;	0,0;	0,0
196,9801788330078;	161,25;	0,0;	0,0
197,02133178710938;	204,0;	0,0;	0,0
197,0625;	182,5;	0,0;	0,0
197,1036376953125;	182,25;	0,0;	0,0
197,14479064941406;	191,25;	0,0;	0,0
197,1859130859375;	180,0;	0,0;	0,0
197,22705078125;	160,0;	0,0;	0,0
197,26817321777344;	173,75;	0,0;	0,0
197,30929565429688;	174,0;	0,0;	0,0
197,3504180908203;	174,5;	0,0;	0,0
197,39151000976562;	183,5;	0,0;	0,0
197,4326171875;	184,5;	0,0;	0,0
197,4737091064453;	170,75;	0,0;	0,0
197,51480102539062;	176,0;	0,0;	0,0
197,55589294433594;	190,75;	0,0;	0,0
197,5969696044922;	176,25;	0,0;	0,0
197,63803100585938;	194,75;	0,0;	0,0
197,67910766601562;	181,25;	0,0;	0,0
197,72015380859375;	189,5;	0,0;	0,0
197,76123046875;	160,75;	0,0;	0,0
197,8022918701172;	178,5;	0,0;	0,0
197,84332275390625;	172,25;	0,0;	0,0
197,88436889648438;	193,5;	0,0;	0,0
197,92538452148438;	181,25;	0,0;	0,0
197,96641540527344;	180,75;	0,0;	0,0
198,00743103027344;	171,75;	0,0;	0,0
198,0484619140625;	182,5;	0,0;	0,0
198,08946228027344;	162,25;	0,0;	0,0
198,13046264648438;	177,5;	0,0;	0,0
198,1714630126953;	172,25;	0,0;	0,0
198,2124481201172;	182,75;	0,0;	0,0
198,25344848632812;	180,25;	0,0;	0,0
198,29443359375;	190,5;	0,0;	0,0
198,3354034423828;	184,25;	0,0;	0,0
198,37635803222656;	179,5;	0,0;	0,0
198,41734313964844;	173,25;	0,0;	0,0
198,45828247070312;	158,5;	0,0;	0,0
198,49923706054688;	188,25;	0,0;	0,0
198,54019165039062;	171,0;	0,0;	0,0
198,5811309814453;	177,25;	0,0;	0,0
198,62205505371094;	175,0;	0,0;	0,0
198,66299438476562;	180,75;	0,0;	0,0
198,7039031982422;	171,0;	0,0;	0,0
198,7448272705078;	157,0;	0,0;	0,0
198,78573608398438;	181,5;	0,0;	0,0
198,82662963867188;	172,0;	0,0;	0,0
198,8675537109375;	167,25;	0,0;	0,0
198,908447265625;	193,5;	0,0;	0,0
198,94932556152344;	179,0;	0,0;	0,0
198,9901885986328;	182,25;	0,0;	0,0
199,0310821533203;	193,5;	0,0;	0,0
199,07196044921875;	171,0;	0,0;	0,0
199,11280822753906;	171,25;	0,0;	0,0
199,1536865234375;	177,0;	0,0;	0,0
199,19451904296875;	180,0;	0,0;	0,0
199,23538208007812;	195,25;	0,0;	0,0
199,27621459960938;	164,0;	0,0;	0,0
199,31704711914062;	169,0;	0,0;	0,0
199,35787963867188;	195,0;	0,0;	0,0
199,39871215820312;	193,0;	0,0;	0,0
199,4395294189453;	187,5;	0,0;	0,0
199,4803466796875;	184,0;	0,0;	0,0
199,52114868164062;	161,5;	0,0;	0,0
199,5619354248047;	194,0;	0,0;	0,0
199,6027374267578;	167,5;	0,0;	0,0
199,64352416992188;	175,75;	0,0;	0,0
199,68431091308594;	192,5;	0,0;	0,0
199,72508239746094;	179,75;	0,0;	0,0
199,765869140625;	167,5;	0,0;	0,0
199,80662536621094;	179,75;	0,0;	0,0
199,84738159179688;	177,75;	0,0;	0,0
199,8881378173828;	177,75;	0,0;	0,0
199,92889404296875;	169,75;	0,0;	0,0
199,96963500976562;	197,75;	0,0;	0,0
200,01036071777344;	174,75;	0,0;	0,0
200,0511016845703;	188,25;	0,0;	0,0
200,09181213378906;	182,75;	0,0;	0,0
200,13255310058594;	178,75;	0,0;	0,0
200,1732635498047;	174,75;	0,0;	0,0
200,21395874023438;	178,75;	0,0;	0,0
200,25465393066406;	173,5;	0,0;	0,0
200,2953643798828;	177,75;	0,0;	0,0
200,3360595703125;	185,25;	0,0;	0,0
200,37672424316406;	193,75;	0,0;	0,0
200,41741943359375;	184,25;	0,0;	0,0
200,4580841064453;	189,25;	0,0;	0,0
200,49874877929688;	182,25;	0,0;	0,0
200,53939819335938;	176,5;	0,0;	0,0
200,58006286621094;	180,25;	0,0;	0,0
200,62071228027344;	182,5;	0,0;	0,0
200,66136169433594;	184,5;	0,0;	0,0
200,70201110839844;	194,5;	0,0;	0,0
200,74261474609375;	177,75;	0,0;	0,0
200,7832489013672;	185,5;	0,0;	0,0
200,82386779785156;	180,75;	0,0;	0,0
200,86448669433594;	195,75;	0,0;	0,0
200,9050750732422;	174,75;	0,0;	0,0
200,94569396972656;	181,25;	0,0;	0,0
200,9862823486328;	172,75;	0,0;	0,0
201,02687072753906;	187,75;	0,0;	0,0
201,06747436523438;	184,25;	0,0;	0,0
201,1080322265625;	182,75;	0,0;	0,0
201,14862060546875;	164,5;	0,0;	0,0
201,18917846679688;	180,75;	0,0;	0,0
201,22975158691406;	182,25;	0,0;	0,0
201,27029418945312;	175,5;	0,0;	0,0
201,31085205078125;	188,25;	0,0;	0,0
201,3513946533203;	177,75;	0,0;	0,0
201,39193725585938;	172,25;	0,0;	0,0
201,43246459960938;	187,0;	0,0;	0,0
201,4729766845703;	180,75;	0,0;	0,0
201,51351928710938;	180,0;	0,0;	0,0
201,5540313720703;	196,75;	0,0;	0,0
201,59454345703125;	186,0;	0,0;	0,0
201,63504028320312;	200,5;	0,0;	0,0
201,675537109375;	185,75;	0,0;	0,0
201,7160186767578;	186,5;	0,0;	0,0
201,7565155029297;	169,75;	0,0;	0,0
201,79698181152344;	179,5;	0,0;	0,0
201,83746337890625;	181,25;	0,0;	0,0
201,8779296875;	183,75;	0,0;	0,0
201,9183807373047;	170,75;	0,0;	0,0
201,95884704589844;	183,75;	0,0;	0,0
201,99929809570312;	197,75;	0,0;	0,0
202,0397491455078;	194,5;	0,0;	0,0
202,08016967773438;	181,25;	0,0;	0,0
202,12062072753906;	188,25;	0,0;	0,0
202,16102600097656;	195,75;	0,0;	0,0
202,2014617919922;	170,25;	0,0;	0,0
202,2418670654297;	183,25;	0,0;	0,0
202,2822723388672;	197,0;	0,0;	0,0
202,3226776123047;	176,5;	0,0;	0,0
202,3630828857422;	196,75;	0,0;	0,0
202,40347290039062;	183,5;	0,0;	0,0
202,44384765625;	201,0;	0,0;	0,0
202,48423767089844;	198,0;	0,0;	0,0
202,52459716796875;	207,25;	0,0;	0,0
202,56497192382812;	190,75;	0,0;	0,0
202,60533142089844;	177,25;	0,0;	0,0
202,64569091796875;	170,5;	0,0;	0,0
202,68605041503906;	176,5;	0,0;	0,0
202,72637939453125;	164,0;	0,0;	0,0
202,7667236328125;	176,75;	0,0;	0,0
202,8070526123047;	168,5;	0,0;	0,0
202,84738159179688;	184,25;	0,0;	0,0
202,8876953125;	168,75;	0,0;	0,0
202,9280242919922;	181,5;	0,0;	0,0
202,96832275390625;	180,25;	0,0;	0,0
